idBeneficiaire,nomBénéficiaire,montant,nature,objet,montant_reuse,dateConvention,datepublication,datesPériodeVersement
82365349800019.0,E-GRAINE NOUVELLE AQUITAINE,105000,aide en numéraire,Vers un quartier Zéro Déchets 2022/2024,Entre 100 000€ et 500 000€,44761,44805,2022-07-19/2023-01-19
80127165100029.0,ETU'RECUP,1500,aide en numéraire,Actions de Sensibilisation 2022,Inférieur à 30 000€,44747,44805,2022-07-05/2023-01-05
49500944100033.0,AGENCE LOCALE ENERGIE,250000,aide en numéraire,S.A.R.E  2022,Entre 100 000€ et 500 000€,44754,44805,2022-07-12/2023-01-12
82343035000012.0,FESTIVAL ODP,40000,aide en numéraire,Festival ODP,Entre 30 000€ et 100 000€,44810,44897,2022-09-06/2023-03-06
49428909300028.0,ATELIER GRAPHITE,7000,aide en numéraire,Programme d'actions CDV 2022,Inférieur à 30 000€,44809,44897,2022-09-05/2023-03-05
83121092700016.0,BAM PROJECT,726800,aide en numéraire,Aide à l'investissement,Supérieur à 500 000€,44851,44897,2022-10-17/2023-04-17
90053354800013.0,CYBELE,42000,aide en numéraire,Subvention d'investissement,Entre 30 000€ et 100 000€,44859,44897,2022-10-25/2023-04-25
38956456800027.0,GRAINE AQUITAINE,52500,aide en numéraire,Subvention de Fonctionnement,Entre 30 000€ et 100 000€,44760,44897,2022-07-18/2023-01-18
80077623900033.0,CYCLES ET MANIVELLES,55000,aide en numéraire,Subvention de Fonctionnement,Entre 30 000€ et 100 000€,44862,44897,2022-10-28/2023-04-28
80041897200025.0,ENTR'AUTRES,20000,aide en numéraire,"Appel à Projets 
Emploi et Quartier",Inférieur à 30 000€,44897,44943,2022-12-02/2023-06-02
84779999600016.0,LA CRAVATE SOLIDAIRE,28500,aide en numéraire,"Appel à Projets 
Emploi et Quartier",Inférieur à 30 000€,44896,44943,2022-12-01/2023-06-01
43403882400042.0,ADSI TECHNOWEST,25000,aide en numéraire,Programme d'actions 2022-2023,Inférieur à 30 000€,44904,44943,2022-12-09/2023-06-09
49052081400032.0,SOLIHA,20000,aide en numéraire,Plateforme Louer Clé en Main,Inférieur à 30 000€,44903,44943,2022-12-08/2023-06-08
78185055700088.0,PEP 33,130900,aide en numéraire,Soutien sensibilisation à la citoyenneté et environnement,Entre 100 000€ et 500 000€,44811,44943,2022-09-07/2023-03-07
31611221800100.0,MVT FRANCAIS PLANNING FAMILIAL,8900,aide en numéraire,Investissement ESS,Inférieur à 30 000€,43816,43853,2019-12-17/2020-06-17
39061052500000.0,AQUITEC,21000,aide en numéraire,Salon AQUITEC,Inférieur à 30 000€,43857,43887,2020-01-27/2020-07-27
34169319000000.0,MUSIQUES DE NUIT DIFFUSION,25000,aide en numéraire,Festival Hauts de garonne,Inférieur à 30 000€,43881,43929,2020-02-20/2020-08-20
42283936500000.0,AMANIEU DE BOULIAC,6500,aide en numéraire,Les médiévales de Bouliac,Inférieur à 30 000€,43927,43984,2020-04-06/2020-10-06
39452889700000.0,ELECTRICIENS SANS FRONTIERES AQUITAINE,35000,aide en numéraire,AP international solidarité eau BENIN BONOU,Entre 30 000€ et 100 000€,43881,44166,2020-02-20/2020-08-20
48301340500000.0,COS DU PERSONNEL DE BORDEAUX METROPOLE,1680000,aide en numéraire,Fonctionnement,Supérieur à 500 000€,43858,43887,2020-01-28/2020-07-28
41892140900000.0,UNION BORDEAUX METROPOLE (UBM),165000,aide en numéraire,Fonctionnement renouvellement 2020,Entre 100 000€ et 500 000€,43510,43887,2019-02-14/2019-08-14
78184854400000.0,SOLIHA,20000,aide en numéraire,"Habitat plateforme ""louer clé en mains""",Inférieur à 30 000€,43613,43984,2019-05-28/2019-11-28
30016423300052.0,AFEPT,2500,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44831,44897,2022-09-27/2023-03-27
78184854400032.0,SOLIHA,216600,aide en numéraire,Subvention de fonctionnement,Entre 100 000€ et 500 000€,44811,44897,2022-09-07/2023-03-07
78184921100029.0,CENTRE SOCIAL DE BORDEAUX NORD,2000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44819,44897,2022-09-15/2023-03-15
49058526200069.0,MAISON DE L'EMPLOI DE BORDEAUX,25000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44887,44897,2022-11-22/2023-05-22
85029215200012.0,ESPACE TEXTILE,23100,aide en numéraire,"Appel à Projets 
Emploi et Quartier",Inférieur à 30 000€,44896,44943,2022-12-01/2023-06-01
82182204600024.0,WEJOB,65000,aide en numéraire,"Appel à Projets 
Parcarité Etudiante",Entre 30 000€ et 100 000€,44897,44943,2022-12-02/2023-06-02
43288382500031.0,Vélo Cité,55000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,44902,45014,2022-12-07/2023-06-07
43434085700037.0,Les Arts au Mur Artothèque,15000,aide en numéraire,Evènementiels 2023,Inférieur à 30 000€,44999,45014,2023-03-14/2023-09-14
91344052500016.0,Dédale,30000,aide en numéraire,Sécurisation des conditions de vie dans les squats et bidonvilles,Inférieur à 30 000€,45040,45097,2023-04-24/2023-10-24
48537603200036.0,Xylofutur,30000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45041,45097,2023-04-25/2023-10-25
82343035000012.0,Festival ODP,40000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45055,45097,2023-05-09/2023-11-09
79886728900018.0,PIMMS de Bordeaux,12000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45033,45097,2023-04-17/2023-10-17
88332302400017.0,Bicyclette et Alternatives de Mobilité,20000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45101,45216,2023-06-24/2023-12-24
80077623900033.0,Cycles et Manivelles,5000,aide en numéraire,AAP Contrat de Ville,Inférieur à 30 000€,45169,45216,2023-08-31/2024-03-02
33986341700418.0,Les Restaurants du Coeur,25000,aide en numéraire,Concert les Enfoirés 2024,Inférieur à 30 000€,45272,45324,2023-12-12/2024-06-12
81240643700028.0,INSTITUT 3IE,50000,aide en numéraire,Subvention de Fonctionnement,Entre 30 000€ et 100 000€,44585,44624,2022-01-24/2022-07-24
82424482600023.0,KONEXIO,35000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44585,44713,2022-01-24/2022-07-24
89961367300016.0,LA PETITE SŒUR,20950,aide en numéraire,Subvention d'Investissement,Inférieur à 30 000€,44683,44713,2022-05-02/2022-11-02
41900910500018.0,CAISSE SOCIALE DE DEVELOPPEMENT LOCAL,38000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44733,44805,2022-06-21/2022-12-21
45154609700028.0,FRANCE ACTIVE N-A,30000,aide en numéraire,Aide à l'Investissement,Inférieur à 30 000€,44740,44805,2022-06-28/2022-12-28
43383539400027.0,A.DE.L.E PLIE des Graves,19642,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44761,44805,2022-07-19/2023-01-19
35221687300211.0,ADIE,43000,aide en numéraire,Programme d'actions 2022,Entre 30 000€ et 100 000€,44740,44805,2022-06-28/2022-12-28
43294548300035.0,CARREFOUR POUR L'EMPLOI,18000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44872,44897,2022-11-07/2023-05-07
51779186900012.0,MAISON DE L'EUROPE BORDEAUX AQUITAINE,43000,aide en numéraire,Subvention de Fonctionnement,Entre 30 000€ et 100 000€,44896,44943,2022-12-01/2023-06-01
52539664400029.0,Bordeaux Mon Commerce,30000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45184,45216,2023-09-15/2024-03-15
49011083000018.0,La Chataigneraie,20000,aide en numéraire,AAP Emploi et Quartiers,Inférieur à 30 000€,45280,45324,2023-12-20/2024-06-20
88352417500014.0,TARMAQ,153480,aide en numéraire,Subvention de Fonctionnement,Entre 100 000€ et 500 000€,44620,44624,2022-02-28/2022-08-28
53389682500031.0,SEMER LE DOUTE,26000,aide en numéraire,FIFB 2022,Inférieur à 30 000€,44623,44713,2022-03-03/2022-09-03
78180455400017.0,OFFICE DE TOURISME ET DES CONGRES BX METROPOLE,3213000,aide en numéraire,Subvention de fonctionnement,Supérieur à 500 000€,44677,44713,2022-04-26/2022-10-26
30733663600039.0,CRIJ NA,30400,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44671,44713,2022-04-20/2022-10-20
32123703400012.0,ARC EN REVE,407000,aide en numéraire,Subvention de fonctionnement,Entre 100 000€ et 500 000€,44714,44805,2022-06-02/2022-12-02
30091783800025.0,ADAV,87400,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44706,44805,2022-05-25/2022-11-25
42283936500018.0,AMANIEU DE BOULIAC,6500,aide en numéraire,Les médiévales,Inférieur à 30 000€,44735,44805,2022-06-23/2022-12-23
49500944100033.0,ALEC,82800,aide en numéraire,Accompagnement stratégies énergétiques,Entre 30 000€ et 100 000€,44691,44805,2022-05-10/2022-11-10
30016423300052.0,AFEPT,8000,aide en numéraire,AAP FAJ / Politique de la Ville,Inférieur à 30 000€,44773,44805,2022-07-31/2023-01-31
43403882400042.0,ADSI TECHNOWEST,24830,aide en numéraire,Action clause d'insertion,Inférieur à 30 000€,44755,44805,2022-07-13/2023-01-13
78184375000055.0,AGENCE DE DEVELOPPEMENT TOURISTIQUE,180000,aide en numéraire,Gironde Tourisme 2022,Entre 100 000€ et 500 000€,44763,44805,2022-07-21/2023-01-21
31241056600011.0,CEID ADDICTIONS,3500,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44767,44805,2022-07-25/2023-01-25
39988425300036.0,CAP SCIENCES,368000,aide en numéraire,Subvention de fonctionnement,Entre 100 000€ et 500 000€,44790,44805,2022-08-17/2023-02-17
34063725500027.0,BANQUE ALIMENTAIRE,50000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44810,44897,2022-09-06/2023-03-06
78182415600041.0,THEATRE NATIONAL DE BORDEAUX,20000,aide en numéraire,Festival de la ruche,Inférieur à 30 000€,44812,44897,2022-09-08/2023-03-08
41087071100083.0,LES PETITS DEBROUILLARDS,7000,aide en numéraire,Programme d'actions CDV 2022,Inférieur à 30 000€,44795,44897,2022-08-22/2023-02-22
40228354300070.0,CLAP SUD OUEST,31000,aide en numéraire,Programme d'actions CDV 2022,Entre 30 000€ et 100 000€,44797,44897,2022-08-24/2023-02-24
43434085700037.0,LES ARTS AU MUR,4000,aide en numéraire,Programme d'actions CDV 2022,Inférieur à 30 000€,44809,44897,2022-09-05/2023-03-05
34169319000033.0,MUSIQUE DE NUIT DIFFUSION,13000,aide en numéraire,Programme d'actions CDV 2022,Inférieur à 30 000€,44826,44897,2022-09-22/2023-03-22
40097769000033.0,OXYGENE,1500,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44803,44897,2022-08-30/2023-02-30
84122122900013.0,BORDEAUX ECOLE NUMERIQUE,7500,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44803,44897,2022-08-30/2023-02-30
49428909300028.0,ATELIER GRAPHITE,18000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44795,44897,2022-08-22/2023-02-22
51317173600038.0,LUDOSENS,41750,aide en numéraire,Subvention d'investissement,Entre 30 000€ et 100 000€,44859,44897,2022-10-25/2023-04-25
81794385500020.0,France VILLE DURABLE,15000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44720,44897,2022-06-08/2022-12-08
43383539400027.0,A.DE.LE,25000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44872,44897,2022-11-07/2023-05-07
40919981700068.0,Invest In Bordeaux,527775,aide en numéraire,aide au fonctionnement,Supérieur à 500 000€,45351,45386,2024-02-29/2024-08-29
84937825200019.0,Villa Valmont,50000,aide en numéraire,AAP Résidence pour le cinéma,Entre 30 000€ et 100 000€,45352,45386,2024-03-01/2024-09-01
82365349800035.0,e-Graine Nouvelle Aquitaine,7000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45331,45537,2024-02-09/2024-08-09
32205354700053.0,Girondins de Bordeaux Omnisports,25000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45417,45537,2024-05-05/2024-11-05
84519241800018.0,ODEYS,40000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45439,45537,2024-05-27/2024-11-27
82071933400014.0,Cluster Bordeaux Superyachts Refit,30000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45279,45537,2023-12-19/2024-06-19
82791162900018.0,URHAJ,12500,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45489,45537,2024-07-16/2025-01-16
41993219900039.0,CREAQ,312500,aide en numéraire,SARE 2024,Entre 100 000€ et 500 000€,45545,45673,2024-09-10/2025-03-10
40228354300070.0,CLAP Sud Ouest,35000,aide en numéraire,AAP Contrat de ville 2024,Entre 30 000€ et 100 000€,45547,45673,2024-09-12/2025-03-12
80952642900026.0,2A2D,38250,aide en numéraire,AAP SOLIDARITE EAU,Entre 30 000€ et 100 000€,45646,45673,2024-12-20/2025-06-20
81237938600012.0,Activ'Action,20000,aide en numéraire,AAP Emploi et Quartiers,Inférieur à 30 000€,45279,45324,2023-12-19/2024-06-19
82222482000024.0,Soyons le Changement,15000,aide en numéraire,AAP Emploi et Quartiers,Inférieur à 30 000€,45279,45324,2023-12-19/2024-06-19
34169319000033.0,Musique de nuit diffusion,25000,aide en numéraire,Festival Hauts de Garonne,Inférieur à 30 000€,45344,45386,2024-02-22/2024-08-22
52144292100024.0,APREVA,17500,aide en numéraire,AAP Emploi et Quartier,Inférieur à 30 000€,45334,45386,2024-02-12/2024-08-12
82343035000012.0,Festival ODP,40000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45352,45386,2024-03-01/2024-09-01
49052081400032.0,Soliha,20000,aide en numéraire,"Plateforme ""Louer Clé en Main""",Inférieur à 30 000€,45275,45386,2023-12-15/2024-06-15
52898001400021.0,Aquitaine Chimie Durable NA,30000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45439,45537,2024-05-27/2024-11-27
91344052500016.0,Dédale,30000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45468,45537,2024-06-25/2024-12-25
33785791600015.0,Hopital Suburbain,47000,aide en numéraire,Contrat Local de Santé,Entre 30 000€ et 100 000€,45343,45537,2024-02-21/2024-08-21
52539664400029.0,Bordeaux Mon Commerce,39000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45510,45537,2024-08-06/2025-02-06
39988425300036.0,Cap Sciences,25000,aide en numéraire,aide à l'investissement  Popup,Inférieur à 30 000€,45523,45537,2024-08-19/2025-02-19
43470528100021.0,Garage Moderne,56000,aide en numéraire,Maisons Métropolitaines  des Mobilités Alternatives 2024,Entre 30 000€ et 100 000€,45551,45673,2024-09-16/2025-03-16
82959066000025.0,Léon à Vélo,56000,aide en numéraire,Maisons Métropolitaines  des Mobilités Alternatives 2024,Entre 30 000€ et 100 000€,45558,45673,2024-09-23/2025-03-23
39819156900142.0,Unis-Cité Nouvelle Aquitaine,2000,aide en numéraire,AAP Contrat de ville 2024,Inférieur à 30 000€,45566,45673,2024-10-01/2025-04-01
37954994200025.0,Les Restaurants du Cœur,50000,aide en numéraire,Projet Alimentaire Territorial,Entre 30 000€ et 100 000€,45575,45673,2024-10-10/2025-04-10
40996896300028.0,CREPAQ,30000,aide en numéraire,Frigo zéro gaspi 2024,Inférieur à 30 000€,45575,45673,2024-10-10/2025-04-10
32721569500047.0,AGENCE QUALITE CONSTRUCTION,52000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44770,44897,2022-07-28/2023-01-28
49058526200069.0,MAISON DE L'EMPLOI DE BORDEAUX,6000,aide en numéraire,Projet TAPAJ NPNRU-Bordeaux et Hauts-de-Garonne,Inférieur à 30 000€,44809,44897,2022-09-05/2023-03-05
33892405300014.0,CLUB MUNICIPAL OMNISPORT DE BASSENS,1500,aide en numéraire,National de Pétanque,Inférieur à 30 000€,44826,44897,2022-09-22/2023-03-22
43288382500031.0,VELO CITE,5000,aide en numéraire,Fête du vélo 2022,Inférieur à 30 000€,44827,44897,2022-09-23/2023-03-23
83844691200019.0,CENTRE SOCIAUX UNIRE,6000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44828,44897,2022-09-24/2023-03-24
91265216100015.0,RACINES DE PONTAULIC,50000,aide en numéraire,Subvention d'investissement,Entre 30 000€ et 100 000€,44859,44897,2022-10-25/2023-04-25
30733663600039.0,CRIJ NA,5000,aide en numéraire,La Boussole des Jeunes,Inférieur à 30 000€,44894,44897,2022-11-29/2023-05-29
81195928700012.0,NANTES SUMMERCAMP- SOFILM,75000,aide en numéraire,Résidences écriture long métrage de cinéma,Entre 30 000€ et 100 000€,44545,44624,2021-12-15/2022-06-15
90870146900011.0,WAY4SPACE,300000,aide en numéraire,Subvention de Fonctionnement,Entre 100 000€ et 500 000€,44624,44713,2022-03-04/2022-09-04
48301340500012.0,COMITE DES ŒUVRES SOCIALES DU PERSONNEL DE BORDEAUX METROPOLE,1800000,aide en numéraire,Subvention de fonctionnement,Supérieur à 500 000€,44664,44713,2022-04-13/2022-10-13
41892140900029.0,UNION BORDEAUX METROPOLE,206000,aide en numéraire,Subvention de fonctionnement,Entre 100 000€ et 500 000€,44628,44713,2022-03-08/2022-09-08
37781852100025.0,BORDEAUX TECHNOWEST,27200,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44734,44805,2022-06-22/2022-12-22
45227479800035.0,LETTRES DU MONDE,4000,aide en numéraire,Festival INSITU,Inférieur à 30 000€,44747,44805,2022-07-05/2023-01-05
34975346700043.0,HAUTS DE GARONNE DEVELOPPEMENT,116000,aide en numéraire,Subvention de fonctionnement,Entre 100 000€ et 500 000€,44811,44897,2022-09-07/2023-03-07
43470528100021.0,GARAGE MODERNE,30000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44886,44897,2022-11-21/2023-05-21
33348540700030.0,CIDFF,19000,aide en numéraire,"Appel à Projets 
Emploi et Quartier",Inférieur à 30 000€,44900,44943,2022-12-05/2023-06-05
32571979700046.0,SECOURS POPULAIRE Français,4500,aide en numéraire,Appel à Projets Précarité Etudiante,Inférieur à 30 000€,44902,44943,2022-12-07/2023-06-07
78180455400017.0,Office de tourisme et des congrès de Bordeaux Métropole,3780000,aide en numéraire,Aide au fonctionnement,Supérieur à 500 000€,44991,45014,2023-03-06/2023-09-06
42008956700044.0,Esprit de Corps,20000,aide en numéraire,Festival Pouce 2023,Inférieur à 30 000€,44984,45014,2023-02-27/2023-08-27
40265285300019.0,Chahuts,35000,aide en numéraire,Festival Chahuts 2023,Entre 30 000€ et 100 000€,45037,45097,2023-04-21/2023-10-21
32205354700053.0,Girondins de Bordeaux,25000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45049,45097,2023-05-03/2023-11-03
78187611500010.0,Villa Primrose,25000,aide en numéraire,Tournoi 2023,Inférieur à 30 000€,45048,45097,2023-05-02/2023-11-02
37781852100025.0,Bordeaux Technowest,667000,aide en numéraire,Aide au fonctionnement,Supérieur à 500 000€,45023,45097,2023-04-07/2023-10-07
41900910500018.0,Caisse Sociale de Développement Local (CSDL),38000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45055,45097,2023-05-09/2023-11-09
81831326400033.0,FrenchTech Bordeaux,214000,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45079,45097,2023-06-02/2023-12-02
82033673300010.0,Agence de Développement et d'Innovation Nouvelle Aquitaine,50000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45098,45216,2023-06-21/2023-12-21
80077623900033.0,Cycles et Manivelles,55000,aide en numéraire,MAMMA 2023,Entre 30 000€ et 100 000€,45142,45216,2023-08-04/2024-02-04
34975346700043.0,Haut de Garonne Développement,35000,aide en numéraire,Action spécifique pépinière de Château Brignon,Entre 30 000€ et 100 000€,45238,45324,2023-11-08/2024-05-08
80380210700018.0,Fondation Bordeaux Université,40000,aide en numéraire,Aide au fonctionement 2023/2027,Entre 30 000€ et 100 000€,45226,45324,2023-10-27/2024-04-27
37781852100025.0,Bordeaux Technowest,30000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45272,45324,2023-12-12/2024-06-12
84779999600016.0,La Cravate Solidaire,16000,aide en numéraire,AAP Emploi et Quartiers,Inférieur à 30 000€,45280,45324,2023-12-20/2024-06-20
82033673300010.0,ADI NOUVELLE AQUITAINE,300000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44175,44229,2020-12-10/2021-06-10
40265285300019.0,CHAHUTS,35000,aide en numéraire,CODEV,Entre 30 000€ et 100 000€,44225,44229,2021-01-29/2021-07-29
43288382500031.0,VELO CITE,3334,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44253,44418,2021-02-26/2021-08-26
89488264600017.0,CULTURE CULTURES,7000,aide en numéraire,Festival 2021,Inférieur à 30 000€,44350,44418,2021-06-03/2021-12-03
77568873208239.0,APF France HANDICAP,500,aide en numéraire,CCSPL,Inférieur à 30 000€,44105,44418,2020-10-01/2021-04-01
34221545600043.0,LA MÉMOIRE DE BORDEAUX,73103,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44328,44418,2021-05-12/2021-11-12
78182415600041.0,THEATRE NATIONAL DE BORDEAUX,20000,aide en numéraire,Festival de la ruche,Inférieur à 30 000€,44357,44418,2021-06-10/2021-12-10
81090958000021.0,CRESS AQUITAINE,30000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44382,44418,2021-06-29/2021-12-29
44336259500037.0,FESTIVAL DES ARTS DE BORDEAUX,160000,aide en numéraire,Festival des arts,Entre 100 000€ et 500 000€,44358,44418,2021-06-11/2021-12-11
34169319000033.0,MUSIQUES DE NUIT DIFFUSION,32000,aide en numéraire,Festival afro new bell 4,Entre 30 000€ et 100 000€,44347,44418,2021-05-31/2021-11-30
38345677900032.0,PESMD,1500000,aide en numéraire,Construction locaux,Supérieur à 500 000€,44263,44418,2021-03-08/2021-09-08
78181276300022.0,JEUNESSE HABITAT SOLIDAIRE,40250,aide en numéraire,Lutte contre la précarité alimentaire,Entre 30 000€ et 100 000€,44348,44418,2021-06-01/2021-12-01
35221687300211.0,ADIE,225000,aide en numéraire,Aide relance entrepreneurs,Entre 100 000€ et 500 000€,44036,44418,2020-07-24/2021-01-24
43403882400042.0,ADSI TECHNOWEST,176000,aide en numéraire,Soutien exceptionnel,Entre 100 000€ et 500 000€,44439,44518,2021-08-31/2022-02-31
79886728900018.0,PIMMS,164528,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44400,44518,2021-07-23/2022-01-23
40228354300070.0,CLAP SUD OUEST,35500,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44454,44518,2021-09-15/2022-03-15
34975346700043.0,HAUTS DE GARONNE DEVELOPPEMENT,35000,aide en numéraire,Château Brignon,Entre 30 000€ et 100 000€,44476,44518,2021-10-07/2022-04-07
48428452600072.0,AEROSPACE VALLEY,115000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44517,44550,2021-11-17/2022-05-17
78184865000011.0,FOYER FRATERNEL,2000,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44489,44550,2021-10-20/2022-04-20
49428909300028.0,ATELIER GRAPHITE,22000,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44483,44550,2021-10-14/2022-04-14
51978184300015.0,BURKINA T.H,14000,aide en numéraire,Action solidarité internationale eau,Inférieur à 30 000€,44473,44550,2021-10-04/2022-04-04
78184921100029.0,CENTRE SOCIAL DE BORDEAUX NORD,2000,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44489,44550,2021-10-20/2022-04-20
43470528100000.0,LE GARAGE MODERNE,30000,aide en numéraire,FAJ fonds aide aux jeunes,Inférieur à 30 000€,43811,43853,2019-12-12/2020-06-12
75313370100000.0,STARWAY,60000,aide en numéraire,Investissement espace coworking,Entre 30 000€ et 100 000€,43816,43853,2019-12-17/2020-06-17
52539664400000.0,LA RONDE DES QUARTIERS DE BORDEAUX,25833,aide en numéraire,Animation commerciale,Inférieur à 30 000€,43823,43853,2019-12-24/2020-06-24
80184893800000.0,FONDATION BERGONIE,50000,aide en numéraire,Prix Josy Reiffers 2019,Entre 30 000€ et 100 000€,43828,43887,2019-12-29/2020-06-29
40305516300000.0,MAISON DE NATURE ET ENVIRONNEMENT MNE,50000,aide en numéraire,Action quartier ZZZ déchets,Entre 30 000€ et 100 000€,43840,43887,2020-01-10/2020-07-10
40767625300000.0,FUBICY,25000,aide en numéraire,20e congrès,Inférieur à 30 000€,43875,43929,2020-02-14/2020-08-14
39811228400000.0,ADEM,58000,aide en numéraire,Décastar,Entre 30 000€ et 100 000€,43875,43929,2020-02-14/2020-08-14
52539664400000.0,LA RONDE DES QUARTIERS DE BORDEAUX,15000,aide en numéraire,Zéro déchets,Inférieur à 30 000€,43962,43984,2020-05-11/2020-11-11
30912305700100.0,ASSOCIATION GRET,25000,aide en numéraire,AP international solidarité eau MAURITANIE,Inférieur à 30 000€,43881,43984,2020-02-20/2020-08-20
48428452600100.0,AEROSPACE VALLEY,5000,aide en numéraire,Formaero 2020,Inférieur à 30 000€,44159,44166,2020-11-24/2021-05-24
30537823400000.0,ADIL 33,97740,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43766,43853,2019-10-28/2020-04-28
48956307200000.0,ADMAA,15000,aide en numéraire,Festival Relaches,Inférieur à 30 000€,43871,43929,2020-02-10/2020-08-10
34426475900000.0,ESCALES LITTERAIRES BORDEAUX AQUITAINE,150000,aide en numéraire,Escales du livre,Entre 100 000€ et 500 000€,43920,43929,2020-03-30/2020-09-30
37914022100000.0,FIFH FESTIVAL DU FILM D'HISTOIRE,50000,aide en numéraire,Festival international du film d'histoire,Entre 30 000€ et 100 000€,43915,43929,2020-03-25/2020-09-25
78184375000000.0,GIRONDE TOURISME,180000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,43917,43929,2020-03-27/2020-09-27
45154609700000.0,FRANCE ACTIVE AQUITAINE,30000,aide en numéraire,Dotation outils financiers,Inférieur à 30 000€,43921,43929,2020-03-31/2020-09-30
34975346700000.0,HAUTS DE GARONNE,56000,aide en numéraire,Actions dévelop. économ. local et fonctionnement,Entre 30 000€ et 100 000€,43931,43984,2020-04-10/2020-10-10
78180455400000.0,OTCBM OFFICE TOURISME ET CONGRES BORDEAUX,3000000,aide en numéraire,Fonctionnement,Supérieur à 500 000€,43899,43984,2020-03-09/2020-09-09
49500944100000.0,ALEC,82800,aide en numéraire,Fonctionnement renouvel. 2020,Entre 30 000€ et 100 000€,43532,43984,2019-03-08/2019-09-08
77558666200000.0,ASSO LAIQUE DU PRADO ALP,20000,aide en numéraire,"Habitat plateforme ""louer clé en mains""",Inférieur à 30 000€,43613,43984,2019-05-28/2019-11-28
40265285300000.0,CHAHUTS,16000,aide en numéraire,Eté métropolitain,Inférieur à 30 000€,43994,44068,2020-06-12/2020-12-12
83273861100000.0,GANG OF FOOD,36000,aide en numéraire,Eté métropolitain,Entre 30 000€ et 100 000€,43997,44068,2020-06-15/2020-12-15
38389023300000.0,IDDAC,12000,aide en numéraire,Eté métropolitain,Inférieur à 30 000€,43997,44068,2020-06-15/2020-12-15
84532179300000.0,IMPACT SUMMIT,35000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44131,44166,2020-10-27/2021-04-27
44433758800000.0,LA FABRIQUE POLA,15000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44154,44166,2020-11-19/2021-05-19
